ZipCode,City,StreetAddress,Latitude,Longitude,StateFull
68535,Edingen-Neckarhausen,Scharnweberstrasse 15,49.47073,8.549298,Baden-Württemberg
90023,Nürnberg,Rathausstrasse 30,49.418398,11.083615,Freistaat Bayern
46539,Dinslaken,Am Borsigturm 71,51.510027,6.771251,Nordrhein-Westfalen
55452,Rümmelsheim,Motzstr. 64,49.849997,7.872676,Rheinland-Pfalz
86502,Laugna,Alt Reinickendorf 11,48.521752,10.673267,Freistaat Bayern
40470,Düsseldorf Düsseltal,Friedrichstrasse 25,51.350243,6.890913,Nordrhein-Westfalen
01283,Dresden,Charlottenstrasse 2,51.072315,13.795178,Freistaat Sachsen
92259,Neukirchen,Schönwalder Allee 60,49.478219,11.563348,Freistaat Bayern
22397,Hamburg Duvenstedt,Boxhagener Str. 5,53.477857,10.002316,Hamburg
09302,Rochlitz,Kantstraße 41,50.966444,12.769401,Freistaat Sachsen
24149,Kiel,Genterstrasse 31,54.391164,10.143567,Schleswig-Holstein
24583,Nortorf,An Der Urania 76,54.257279,9.769736,Schleswig-Holstein
01281,Dresden,Charlottenstrasse 3,50.973707,13.673543,Freistaat Sachsen
15502,Fürstenwalde,Landhausstraße 21,50.714664,13.817149,Brandenburg
91126,Kammerstein,Alsterkrugchaussee 83,49.297224,10.988449,Freistaat Bayern
38533,Vordorf,Pohlstrasse 7,52.32755,10.462896,Niedersachsen
01283,Dresden,Charlottenstrasse 70,51.033163,13.796106,Freistaat Sachsen
25597,Breitenberg,An Der Urania 33,53.845645,9.667082,Schleswig-Holstein
14704,Rathenow,Alt-Moabit 84,52.566146,12.400744,Brandenburg
77716,Haslach,Bleibtreustraße 67,48.343509,8.144957,Baden-Württemberg
54317,Herl,Budapester Straße 49,49.649542,6.828126,Rheinland-Pfalz
22455,Hamburg Schnelsen,Fasanenstrasse 58,53.627955,9.947862,Hamburg
54597,Hersdorf,Rudower Strasse 66,50.298494,6.547561,Rheinland-Pfalz
99097,Erfurt,Gotthardstrasse 92,50.931152,11.002954,Freistaat Thüringen
91505,Ansbach,Rudower Chaussee 84,49.294199,10.580715,Freistaat Bayern
21037,Hamburg Neuengamme,Fasanenstrasse 78,53.521395,10.098644,Hamburg
97450,Arnstein,Alter Wall 63,49.882555,10.054065,Freistaat Bayern
73345,Drackenstein,An der Schillingbrucke 79,48.575424,9.716878,Baden-Württemberg
86457,Gessertshausen,Paderborner Strasse 86,48.381805,10.815231,Freistaat Bayern
02786,Hirschfelde,Amsinckstrasse 56,51.065506,14.869089,Freistaat Sachsen
58095,Hagen,Augsburger Straße 91,51.442084,7.523951,Nordrhein-Westfalen
97797,Wartmannsroth,Alter Wall 69,50.21388,9.739609,Freistaat Bayern
82197,Gilching,Büsingstrasse 62,48.051241,11.271448,Freistaat Bayern
88422,Alleshausen,Mohrenstrasse 67,48.149054,9.511871,Baden-Württemberg
88436,Eberhardzell,An der Schillingbrucke 73,48.016562,9.96918,Baden-Württemberg
06391,Bernburg,Flotowstr. 49,51.764767,11.798836,Sachsen-Anhalt
95152,Selbitz,Holstenwall 11,50.388101,11.742342,Freistaat Bayern
91610,Insingen,Heiligengeistbrücke 39,49.355471,10.1548,Freistaat Bayern
54647,Pickließem,Luetzowplatz 8,49.873158,6.541655,Rheinland-Pfalz
27254,Siedenburg,Budapester Strasse 29,52.636504,8.8844,Niedersachsen
21075,Hamburg Harburg,Boxhagener Str. 27,53.381725,10.024895,Hamburg
22529,Hamburg Groß Borstel,Boxhagener Str. 99,53.62649,9.894033,Hamburg
97851,Rothenfels,Esplanade 73,49.927791,9.593084,Freistaat Bayern
54636,Oberweiler,Luetzowplatz 9,50.006997,6.472518,Rheinland-Pfalz
97703,Burkardroth,Paul-Nevermann-Platz 95,50.363646,10.049003,Freistaat Bayern
78464,Konstanz Litzelstetten,Eichendorffstr. 90,47.594015,9.241884,Baden-Württemberg
89180,Berghülen,An der Schillingbrucke 51,48.428521,9.737956,Baden-Württemberg
56656,Brohl-Lützing,Storkower Strasse 4,50.462927,7.433282,Rheinland-Pfalz
21394,Südergellersen,Inge Beisheim Platz 74,53.245094,10.260588,Niedersachsen
21629,Neu Wulmstorf,Gruenauer Strasse 35,53.510656,9.699144,Niedersachsen
28205,Bremen Hulsberg,Grolmanstraße 52,53.085036,8.785518,Freie Hansestadt Bremen
27246,Borstel,Budapester Strasse 6,52.679167,9.019527,Niedersachsen
86872,Scherstetten,Schillerstrasse 92,48.215803,10.611014,Freistaat Bayern
54636,Feilsdorf,Luetzowplatz 47,49.96705,6.446814,Rheinland-Pfalz
82401,Rottenbuch,Marseiller Strasse 12,47.633582,10.932348,Freistaat Bayern
82002,Unterhaching,Lange Strasse 34,48.12932,11.625877,Freistaat Bayern
76356,Weingarten,Koenigstrasse 30,49.120693,8.566098,Baden-Württemberg
74251,Lehrensteinsfeld,Brandenburgische Str. 47,49.165886,9.402499,Baden-Württemberg
06512,Sangerhausen,Flotowstr. 21,51.465758,11.338018,Sachsen-Anhalt
41069,Mönchengladbach Holt,Fischerinsel 6,51.20871,6.369714,Nordrhein-Westfalen
54552,Beinhausen,Augsburger Strasse 68,50.319992,6.85581,Rheinland-Pfalz
92339,Beilngries,Rankestraße 88,48.946365,11.424244,Freistaat Bayern
83732,Hausham,Gubener Str. 57,47.706618,11.750662,Freistaat Bayern
80604,München,Landsberger Allee 78,48.050912,11.658501,Freistaat Bayern
21397,Vastorf,Inge Beisheim Platz 13,53.161632,10.513408,Niedersachsen
25876,Fresendelf,Kastanienallee 53,54.328146,9.208076,Schleswig-Holstein
90023,Nürnberg,Rathausstrasse 17,49.354348,10.990073,Freistaat Bayern
81214,München,Rhinstrasse 39,48.157683,11.509265,Freistaat Bayern
82389,Böbing,Marseiller Strasse 60,47.78933,11.020231,Freistaat Bayern
24030,Kiel,Genterstrasse 31,54.383812,10.176508,Schleswig-Holstein
21379,Echem,Inge Beisheim Platz 83,53.29877,10.418251,Niedersachsen
54576,Dohm-Lammersdorf,Lützowplatz 30,50.271473,6.586731,Rheinland-Pfalz
82004,Unterhaching,Lange Strasse 43,48.042957,11.578628,Freistaat Bayern
63887,Miltenberg,Alter Wall 59,49.737502,9.281136,Freistaat Bayern
46487,Wesel,Fugger Strasse 36,51.612763,6.636986,Nordrhein-Westfalen
94011,Passau,Albrechtstrasse 27,48.567113,13.3537,Freistaat Bayern
24950,Harrislee,Spresstrasse 43,54.875983,9.32593,Schleswig-Holstein
73572,Heuchlingen,Kurfürstenstraße 47,48.786595,10.048498,Baden-Württemberg
97859,Wiesthal,Rudolstaedter Strasse 40,49.984417,9.516319,Freistaat Bayern
84471,Waldkraiburg,Kieler Strasse 6,48.294594,12.502845,Freistaat Bayern
16271,Angermünde,Landhausstraße 95,53.056653,13.917962,Brandenburg
29471,Gartow,Lietzenburger Straße 96,53.070992,11.531429,Niedersachsen
35102,Lohra,Budapester Straße 92,50.694867,8.545655,Hessen
48485,Neuenkirchen,Rudolstaedter Strasse 60,52.174182,7.437853,Nordrhein-Westfalen
65197,Wiesbaden,Leipziger Strasse 48,50.08887,8.150581,Hessen
06290,Lutherstadt Eisleben,Flotowstr. 15,51.42604,11.492296,Sachsen-Anhalt
56729,Luxem,Buelowstrasse 75,50.278784,7.047558,Rheinland-Pfalz
49843,Halle,Messedamm 71,52.403349,6.791704,Niedersachsen
06722,Dietendorf,Koenigstrasse 43,51.033761,12.035186,Sachsen-Anhalt
76846,Hauenstein,Hardenbergstraße 65,49.143211,7.76058,Rheinland-Pfalz
89075,Ulm Söflingen,Kurfuerstendamm 32,48.490158,10.028407,Baden-Württemberg
45476,Mülheim an der Ruhr,Jenaer Strasse 5,51.381575,6.894495,Nordrhein-Westfalen
54316,Schöndorf,Lützowplatz 58,49.731273,6.693862,Rheinland-Pfalz
95519,Schlammersdorf,Ellmenreichstrasse 60,49.79926,11.711637,Freistaat Bayern
03201,Calau,Lietzensee-Ufer 19,51.676456,13.991234,Brandenburg
36323,Grebenau,Guentzelstrasse 98,50.740639,9.424918,Hessen
95490,Mistelgau,Ellmenreichstrasse 3,49.906371,11.393073,Freistaat Bayern
36100,Petersberg,Invalidenstrasse 63,50.537202,9.801852,Hessen
54552,Steineberg,Luetzowplatz 71,50.346415,6.728274,Rheinland-Pfalz
36364,Bad Salzschlirf,Guentzelstrasse 67,50.698694,9.595025,Hessen
86619,Neuburg,Rankestraße 55,48.280081,9.534439,Freistaat Bayern
84100,Niederaichbach,Langenhorner Chaussee 84,48.678587,12.25237,Freistaat Bayern
09123,Chemnitz,Gotthardstrasse 34,50.803241,12.888099,Freistaat Sachsen
21391,Reppenstedt,Inge Beisheim Platz 82,53.330295,10.348087,Niedersachsen
91326,Gößweinstein,Ellmenreichstrasse 77,49.698391,11.344431,Freistaat Bayern
29353,Ahnsbeck,Rohrdamm 83,52.635353,10.289331,Niedersachsen
09382,Lugau,Pappelallee 45,50.79688,12.702203,Freistaat Sachsen
42853,Remscheid Nord,Fischerinsel 30,51.082279,7.105346,Nordrhein-Westfalen
83676,Jachenau,Gubener Str. 93,47.574061,11.368976,Freistaat Bayern
83731,Hausham,Gubener Str. 12,47.794528,11.921012,Freistaat Bayern
04253,Leipzig,Prenzlauer Allee 53,51.256817,12.422169,Freistaat Sachsen
28215,Bremen Regensburger Straße,Grolmanstraße 64,53.145907,8.81842,Freie Hansestadt Bremen
91346,Wiesenttal,Ellmenreichstrasse 38,49.826646,11.332499,Freistaat Bayern
38154,Königslutter am Elm,Jenaer Strasse 81,52.17759,10.7612,Niedersachsen
76228,Karlsruhe Palmbach,Frankfurter Allee 30,49.053086,8.344021,Baden-Württemberg
78465,Konstanz Dettingen,Eichendorffstr. 26,47.67426,9.275842,Baden-Württemberg
56070,Koblenz Lützel,Fugger Strasse 82,50.475091,7.545539,Rheinland-Pfalz
06039,Halle,Messedamm 2,51.521595,11.925214,Sachsen-Anhalt
25371,Seestermühe,Inge Beisheim Platz 26,53.604977,9.490268,Schleswig-Holstein
25593,Christinenthal,Kastanienallee 5,54.068619,9.54445,Schleswig-Holstein
02739,Eibau,Heinrich Heine Platz 91,50.950046,14.602809,Freistaat Sachsen
83550,Emmering,Gubener Str. 57,47.954835,12.055916,Freistaat Bayern
66564,Ottweiler,Stresemannstr. 57,49.383063,7.106676,Saarland
03004,Cottbus,Charlottenstrasse 55,51.70346,14.347958,Brandenburg
37186,Moringen,Meinekestraße 92,51.681244,9.84974,Niedersachsen
66909,Matzenbach,Hardenbergstraße 99,49.531103,7.332991,Rheinland-Pfalz
91622,Rügland,Heiligengeistbrücke 34,49.434656,10.582534,Freistaat Bayern
90604,Rückersdorf,Amsinckstrasse 16,49.328887,10.827976,Freistaat Bayern
44627,Herne,Augsburger Straße 16,51.543314,7.131588,Nordrhein-Westfalen
66639,Namborn,Stresemannstr. 19,49.584547,7.114646,Freistaat Thüringen
54487,Wintrich,Ansbacher Strasse 47,49.871377,6.977059,Rheinland-Pfalz
54597,Lascheid,Rudower Strasse 9,50.261581,6.414831,Rheinland-Pfalz
41836,Hückelhoven,Knesebeckstraße 78,51.078654,6.205313,Nordrhein-Westfalen
55767,Brücken,Hardenbergstraße 33,49.706795,7.209831,Rheinland-Pfalz
38841,Wernigerode,Feldstrasse 62,51.822141,10.872937,Sachsen-Anhalt
87776,Sontheim,Ufnau Strasse 65,48.038881,10.297675,Freistaat Bayern
25361,Elskop,Inge Beisheim Platz 54,53.831973,9.408745,Schleswig-Holstein
95666,Leonberg,Flughafenstrasse 11,49.870137,12.179241,Freistaat Bayern
17213,Adamshoffnung,Adenauerallee 28,53.506025,12.344911,Mecklenburg-Vorpommern
52441,Linnich,Knesebeckstraße 56,50.899985,6.337132,Nordrhein-Westfalen
67822,Finkenbach-Gersweiler,Anhalter Strasse 56,49.780362,7.918756,Rheinland-Pfalz
23694,Eutin,Nuernbergerstrasse 42,54.216053,10.578436,Schleswig-Holstein
82411,Murnau,Marseiller Strasse 59,47.776109,11.171258,Freistaat Bayern
97506,Grafenrheinfeld,Paul-Nevermann-Platz 85,49.983034,10.113304,Freistaat Bayern
94447,Plattling,Kirchenallee 37,48.730656,12.881354,Freistaat Bayern
22087,Hamburg Uhlenhorst,Los-Angeles-Platz 83,53.628689,9.986468,Hamburg
98687,Ilmenau,Eschenweg 42,50.672465,10.962442,Freistaat Thüringen
56357,Kasdorf,Koepenicker Str. 25,50.242471,7.879189,Rheinland-Pfalz
14962,Ludwigsfelde,Schmarjestrasse 99,52.372003,13.268807,Brandenburg
34289,Zierenberg,Leipziger Straße 57,51.372579,9.229436,Hessen
10711,Berlin Grunewald,Leopoldstraße 4,52.435116,13.208342,Berlin
96106,Ebern,Luebecker Strasse 3,50.033148,10.881408,Freistaat Bayern
25789,Kleve,An Der Urania 36,53.934562,9.322729,Schleswig-Holstein
21244,Buchholz in der Nordheide,Karl-Liebknecht-Strasse 17,53.33492,9.888756,Niedersachsen
85101,Lenting,Rankestraße 25,48.778487,11.437536,Freistaat Bayern
42659,Solingen Solingen-Mitte,Park Str. 45,51.069835,7.09498,Nordrhein-Westfalen
99407,Weimar,Koenigstrasse 42,50.982765,11.28933,Freistaat Thüringen
06688,Großkorbetha,Hoheluftchaussee 24,51.251733,12.091866,Sachsen-Anhalt
84107,Weihmichl,Langenhorner Chaussee 83,48.639104,12.0813,Freistaat Bayern
53579,Erpel,Wallstrasse 65,50.639113,7.207194,Rheinland-Pfalz
55758,Schauren,Ansbacher Strasse 83,49.747615,7.225725,Rheinland-Pfalz
42699,Solingen Ohligs/ Aufderhöhe,Park Str. 75,51.249024,7.104495,Nordrhein-Westfalen
76530,Baden-Baden,Pasewalker Straße 46,48.661576,8.228809,Baden-Württemberg
35390,Gießen,Leipziger Strasse 77,50.653097,8.765185,Hessen
55437,Ockenheim,Motzstr. 41,49.823231,7.971931,Rheinland-Pfalz
14601,Falkensee,Landhausstraße 3,52.602334,13.128267,Brandenburg
96416,Coburg,Borstelmannsweg 46,50.26719,11.042349,Freistaat Bayern
53721,Siegburg,Lietzenburger Strasse 77,50.901645,7.134934,Nordrhein-Westfalen
67482,Altdorf,Invalidenstrasse 71,49.294969,8.299772,Rheinland-Pfalz
18547,Sagard,Reeperbahn 69,54.6256,13.49534,Mecklenburg-Vorpommern
93437,Dürnberg,Schmarjestrasse 20,49.400761,12.901584,Freistaat Bayern
24594,Grauel,Kastanienallee 26,53.980468,9.565591,Schleswig-Holstein
23808,Wahlstedt,Hans-Grade-Allee 96,54.008991,10.258945,Schleswig-Holstein
01291,Dresden,Charlottenstrasse 66,51.003003,13.66056,Freistaat Sachsen
22111,Hamburg Billbrook,Waßmannsdorfer Chaussee 47,53.540706,10.128462,Hamburg
97539,Wonfurt,Luebecker Strasse 99,50.106586,10.495845,Freistaat Bayern
65232,Taunusstein,Mollstrasse 11,50.193615,8.034068,Hessen
73101,Aichelberg,Kurfürstenstraße 49,48.576097,9.476621,Baden-Württemberg
66595,St Wendel,Stresemannstr. 63,50.832722,11.689964,Freistaat Thüringen
88152,Lindenberg,Invalidenstrasse 79,47.572107,9.812405,Freistaat Bayern
54669,Bollendorf,Güntzelstrasse 53,49.901701,6.323767,Rheinland-Pfalz
48612,Horstmar,Stuttgarter Platz 78,52.033842,7.281304,Nordrhein-Westfalen
56290,Gödenroth,Joachimstaler Str. 88,50.043144,7.30354,Rheinland-Pfalz
79664,Wehr,Wallstrasse 15,47.570696,7.926973,Baden-Württemberg
37632,Holzen,Leipziger Straße 3,51.881736,9.667273,Niedersachsen
67147,Forst an der Weinstraße,Invalidenstrasse 14,49.448832,8.096353,Rheinland-Pfalz
84491,Neumarkt-Sankt Veit,Kieler Strasse 53,48.364241,12.517343,Freistaat Bayern
34434,Borgentreich,Leipziger Straße 83,51.616928,9.323613,Nordrhein-Westfalen
55481,Hecken,Joachimstaler Str. 38,50.002726,7.286448,Rheinland-Pfalz
91623,Sachsen,Heiligengeistbrücke 3,49.31825,10.57233,Freistaat Bayern
82229,Seefeld,Kastanienallee 40,48.029173,11.170453,Freistaat Bayern
87575,Kaufbeuren,Ufnau Strasse 51,47.881002,10.599865,Freistaat Bayern
58452,Witten Herbede,Augsburger Straße 11,51.354817,7.290573,Nordrhein-Westfalen
90253,Nürnberg,Kantstrasse 26,49.372255,11.10368,Freistaat Bayern
98681,Ilmenau,Eschenweg 69,50.663295,10.917822,Freistaat Thüringen
79098,Freiburg Stadt,Frankfurter Allee 13,48.080283,7.759958,Baden-Württemberg
98606,Meiningen,Kantstraße 2,50.61326,10.444485,Freistaat Thüringen
10961,Berlin Neukölln,Brandenburgische Straße 15,52.505465,13.347163,Berlin
98545,Schwarza,Oldesloer Strasse 13,50.596651,10.550624,Freistaat Thüringen
29485,Lemgow,Lietzenburger Straße 66,52.98208,11.25293,Niedersachsen
38315,Werlaburgdorf,Pohlstrasse 3,51.940106,10.501996,Niedersachsen
48153,Münster,Straße der Pariser Kommune 69,51.935037,7.690187,Nordrhein-Westfalen
71397,Leutenbach,Pasewalker Straße 98,48.968693,9.381829,Baden-Württemberg
66894,Bechhofen,Anhalter Strasse 99,49.438226,7.488706,Rheinland-Pfalz
79576,Weil,Hedemannstasse 17,47.601922,7.687221,Baden-Württemberg
67681,Sembach,Grosse Praesidenten Str. 89,49.493078,7.868661,Rheinland-Pfalz
66869,Kusel,Hardenbergstraße 26,49.585313,7.335695,Rheinland-Pfalz
92271,Freihung,Flughafenstrasse 49,49.524759,11.852016,Freistaat Bayern
90727,Fürth,Rathausstrasse 12,48.557199,12.060731,Freistaat Bayern
93059,Regensburg,Mühlenstrasse 7,49.022305,12.15221,Freistaat Bayern
46242,Bottrop Vonderort,Am Borsigturm 5,51.514677,6.929164,Nordrhein-Westfalen
92353,Postbauer-Heng,Ellmenreichstrasse 69,49.228848,11.437535,Freistaat Bayern
32107,Bad Salzuflen Werl-Aspe,Rohrdamm 68,52.07195,8.823822,Nordrhein-Westfalen
24560,Kaltenkirchen,Karl-Liebknecht-Strasse 17,53.888814,10.049415,Schleswig-Holstein
06352,Köthen,Flotowstr. 59,51.767259,12.063918,Sachsen-Anhalt
36145,Hofbieber,Guentzelstrasse 2,50.640915,9.782496,Hessen
27419,Groß Meckelsen,Budapester Strasse 30,53.284602,9.532527,Niedersachsen
56745,Bell,Wallstrasse 77,50.320096,7.163076,Rheinland-Pfalz
44143,Dortmund,Straße der Pariser Kommune 63,51.595196,7.455101,Nordrhein-Westfalen
12247,Berlin Lankwitz,Brandenburgische Straße 16,52.57934,13.32909,Berlin
04769,Ablaß,Hoheluftchaussee 75,51.171912,12.986894,Freistaat Sachsen
95407,Bayreuth,Kantstrasse 18,49.986697,11.536948,Freistaat Bayern
86701,Rohrenfels,Rankestraße 39,48.736875,11.22208,Freistaat Bayern
95369,Untersteinach,Ellmenreichstrasse 54,50.076871,11.534114,Freistaat Bayern
35274,Kirchhain,Hollander Strasse 21,50.795674,8.855791,Hessen
56370,Mittelfischbach,Budapester Straße 58,50.18366,7.869708,Rheinland-Pfalz
01894,Pulsnitz,Amsinckstrasse 68,51.276453,14.041978,Freistaat Sachsen
66538,Neunkirchen Innenstadt,Meininger Strasse 72,49.290925,7.167839,Saarland
20457,Hamburg Neustadt,Fasanenstrasse 87,53.611024,10.049096,Hamburg
14439,Potsdam,Fugger Strasse 48,52.431328,13.005228,Brandenburg
82451,Garmisch-Partenkirchen,Marseiller Strasse 85,47.461549,11.138167,Freistaat Bayern
21756,Osten,Bissingzeile 29,53.791715,9.191119,Niedersachsen
92603,Weiden,Koepenicker Str. 3,49.620725,12.073665,Freistaat Bayern
04111,Leipzig,Prenzlauer Allee 36,51.398508,12.281082,Freistaat Sachsen
86807,Buchloe,Paderborner Strasse 19,48.097197,10.71798,Freistaat Bayern
88696,Owingen,Hedemannstasse 79,47.817759,9.170271,Baden-Württemberg
06625,Bad Kösen,Hoheluftchaussee 15,51.085348,11.787416,Sachsen-Anhalt
95411,Bayreuth,Kantstrasse 72,50.016935,11.618634,Freistaat Bayern
14662,Briesen,Amsinckstrasse 74,52.671824,12.533921,Brandenburg
56070,Koblenz Rübenach,Fugger Strasse 84,50.474118,7.558637,Rheinland-Pfalz
25993,Wenningstedt,Hochstrasse 11,54.961222,8.370114,Schleswig-Holstein
86931,Prittriching,Schillerstrasse 68,48.235825,10.95496,Freistaat Bayern
77787,Nordrach,Waldowstr. 31,48.386005,8.062565,Baden-Württemberg
76337,Waldbronn,Sömmeringstr. 23,48.919031,8.524462,Baden-Württemberg
24986,Rüde,Hochstrasse 67,54.751705,9.575706,Schleswig-Holstein
15701,Königs Wusterhausen,Landhausstraße 48,52.309738,13.597374,Brandenburg
76889,Oberschlettenbach,Hollander Strasse 51,49.127597,7.853742,Rheinland-Pfalz
31188,Holle,Luckenwalder Strasse 13,52.073743,10.138973,Niedersachsen
70435,Stuttgart Rot,Ollenhauer Str. 89,48.749881,9.226788,Baden-Württemberg
56346,Loreleystadt Sankt Goarshausen,Joachimstaler Str. 35,50.188062,7.673328,Rheinland-Pfalz
87536,Fischen,Alt Reinickendorf 69,47.522044,10.333438,Freistaat Bayern
54636,Nattenheim,Luetzowplatz 15,49.929278,6.366505,Rheinland-Pfalz
89183,Breitingen,An der Schillingbrucke 50,48.608038,10.06427,Baden-Württemberg
82267,Geltendorf,Schillerstrasse 45,48.122927,10.999134,Freistaat Bayern
70178,Stuttgart West,Ollenhauer Str. 70,48.828334,9.088127,Baden-Württemberg
98736,Lichte,Oldesloer Strasse 39,50.510034,11.080541,Freistaat Thüringen
41748,Viersen Bockert,Fischerinsel 67,51.195782,6.345069,Nordrhein-Westfalen
34593,Knüllwald,Michaelkirchstr. 4,50.974399,9.581158,Hessen
99851,Gotha,Heinrich Heine Platz 76,50.996435,10.736188,Freistaat Thüringen
97210,Uffenheim,Heiligengeistbrücke 20,49.445771,10.250374,Freistaat Bayern
55490,Henau,Joachimstaler Str. 8,49.91176,7.4939,Rheinland-Pfalz
84052,Rottenburg,Eichendorffstr. 34,48.43136,8.901331,Freistaat Bayern
54673,Emmelbaum,Rudower Strasse 63,50.120704,6.344921,Rheinland-Pfalz
32694,Dörentrup,Bleibtreustrasse 17,52.132009,8.987071,Nordrhein-Westfalen
08001,Zwickau,Kurfürstendamm 50,50.765894,12.532117,Freistaat Sachsen
83666,Waakirchen,Waldowstr. 89,47.797421,11.749496,Freistaat Bayern
91598,Colmberg,Heiligengeistbrücke 8,49.433366,10.415589,Freistaat Bayern
41462,Neuss Furth-Süd,Am Borsigturm 32,51.142141,6.696023,Nordrhein-Westfalen
56584,Anhausen,Wallstrasse 91,50.606135,7.538193,Rheinland-Pfalz
92334,Berching,Rankestraße 23,49.205305,11.463141,Freistaat Bayern
67746,Langweiler,Meininger Strasse 16,49.669918,7.465319,Rheinland-Pfalz
97405,Schweinfurt,Paul-Nevermann-Platz 39,50.097295,10.185536,Freistaat Bayern
59439,Holzwickede,Augsburger Straße 59,51.462168,7.698634,Nordrhein-Westfalen
90431,Nürnberg,Kantstrasse 73,49.487561,10.948075,Freistaat Bayern
21376,Gödenstorf,Gruenauer Strasse 60,53.233521,10.06345,Niedersachsen
31079,Sibbesse,Luckenwalder Strasse 20,52.060626,10.013555,Niedersachsen
25845,Elisabeth-Sophien-Koog,An Der Urania 42,54.559398,8.892656,Schleswig-Holstein
14195,Berlin Schmargendorf,Genslerstraße 97,52.568228,13.353962,Berlin
56825,Schmitt,Gotzkowskystrasse 36,50.142773,6.99893,Rheinland-Pfalz
85375,Neufahrn,Schillerstrasse 28,48.319057,11.677815,Freistaat Bayern
86486,Bonstetten,Alt Reinickendorf 23,48.51827,10.634904,Freistaat Bayern
66584,Merchweiler,Meininger Strasse 71,49.279433,6.975084,Freistaat Thüringen
66113,Saarbrücken Burbach,Neue Roßstr. 64,49.234434,6.990698,Saarland
56865,Blankenrath,Ansbacher Strasse 19,49.948461,7.245458,Rheinland-Pfalz
50931,Köln Lindenthal,Straße der Pariser Kommune 50,50.894622,6.888397,Nordrhein-Westfalen
23621,Ahrensbök,Nuernbergerstrasse 1,54.049112,10.620308,Schleswig-Holstein
36355,Grebenhain,Guentzelstrasse 8,50.547444,9.241433,Hessen
27804,Berne,Nuernbergerstrasse 78,53.237187,8.523153,Niedersachsen
99723,Nordhausen,Heinrich Heine Platz 51,51.420853,10.717723,Freistaat Thüringen
24641,Hüttblek,Hans-Grade-Allee 49,53.795635,10.043013,Schleswig-Holstein
35649,Bischoffen,Budapester Straße 48,50.677466,8.420275,Hessen
81375,München,Rosenstrasse 1,48.195607,11.572879,Freistaat Bayern
